id,created_at,username,full_text,retweets,likes,lang,text_clean
1.86159E+18,Wed Nov 27 02:03:00 +0000 2024,stwannnn,@nandomonerae @PT_Transjakarta sudah dari kemaren,0,0,in,@nandomonerae @PT_Transjakarta sudah dari kemaren
1.86159E+18,Wed Nov 27 02:02:52 +0000 2024,PT_Transjakarta,"@riri__potter Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@riri__potter Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86159E+18,Wed Nov 27 02:02:51 +0000 2024,PT_Transjakarta,"@avedarrd Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^SA",0,0,in,@avedarrd Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^SA
1.86159E+18,Wed Nov 27 02:02:29 +0000 2024,PT_Transjakarta,@flowery_kyl Hai Kak. Bisa dilanjutkan berjalan kaki ya. Terima kasih ^NR,0,0,in,@flowery_kyl Hai Kak. Bisa dilanjutkan berjalan kaki ya. Terima kasih ^NR
1.86159E+18,Wed Nov 27 02:00:11 +0000 2024,Thunder27806425,"@PT_Transjakarta @loonacarrot Halahhh lu mah pengecekan² doang, di refund mah kagakkk, udah jelas kepotong 2 kali, berkali² di push minta refund lewat admin WA juga kagakk bakalan di refund, merugikan penumpang bener² nih TJ, lama² boncosss saldo orang @PT_Transjakarta",0,1,in,@PT_Transjakarta @loonacarrot Halahhh lu mah pengecekan² doang di refund mah kagakkk udah jelas kepotong 2 kali berkali² di push minta refund lewat admin WA juga kagakk bakalan di refund merugikan penumpang bener² nih TJ lama² boncosss saldo orang @PT_Transjakarta
1.86159E+18,Wed Nov 27 01:59:12 +0000 2024,PT_Transjakarta,"@adistonggg Pagi Kak. Mohon maaf sudah menunggu. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB, terkait keluhan serta masukan Kaka akan menjadi perhatian kami untuk di evaluasi, sehat selalu ya Kak. Terima kasih ^NR",0,0,in,@adistonggg Pagi Kak. Mohon maaf sudah menunggu. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB terkait keluhan serta masukan Kaka akan menjadi perhatian kami untuk di evaluasi sehat selalu ya Kak. Terima kasih ^NR
1.86159E+18,Wed Nov 27 01:59:11 +0000 2024,PT_Transjakarta,"@rio_1105 Hai kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB dan sudah kami informasikan melalui sosial media Transjakarta https://t.co/LXtwtqAPlB. Terima kasih ^RJ",0,0,in,@rio_1105 Hai kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB dan sudah kami informasikan melalui sosial media Transjakarta https://t.co/LXtwtqAPlB. Terima kasih ^RJ
1.86159E+18,Wed Nov 27 01:54:18 +0000 2024,putrimhrnii__,"@adebukankaka @PT_Transjakarta dari media sosial tije ada kak, baik di x atau di instagram dikasih tau kok 😁",0,0,in,@adebukankaka @PT_Transjakarta dari media sosial tije ada kak baik di x atau di instagram dikasih tau kok 😁
1.86159E+18,Wed Nov 27 01:52:37 +0000 2024,becurly,@PT_Transjakarta kenapa aneh2 banget deh baru beroperasi jam 9 pagi yg di pool Ciputat penumpang dah banyak nunggu antrian,0,0,in,@PT_Transjakarta kenapa aneh2 banget deh baru beroperasi jam 9 pagi yg di pool Ciputat penumpang dah banyak nunggu antrian
1.86159E+18,Wed Nov 27 01:51:33 +0000 2024,nojichannn,@PT_Transjakarta Yailahhh nyusahin manusia ajaa ni dah pd ngantriii busetttt jam 9 MODYAARR,0,0,in,@PT_Transjakarta Yailahhh nyusahin manusia ajaa ni dah pd ngantriii busetttt jam 9 MODYAARR
1.86159E+18,Wed Nov 27 01:51:24 +0000 2024,hustlerbustler_,@PT_Transjakarta rute S11 hari ini apakah beroperasi?,0,0,in,@PT_Transjakarta rute S11 hari ini apakah beroperasi?
1.86159E+18,Wed Nov 27 01:45:58 +0000 2024,shinggiibanggi_,@PT_Transjakarta jak.93 apa sudah beroperasi?,0,0,in,@PT_Transjakarta jak.93 apa sudah beroperasi?
1.86159E+18,Wed Nov 27 01:45:09 +0000 2024,casstopwaiting,@PT_Transjakarta jembatan gantung tutup? Apa gmn ya? Yg kerja bukan PNS sama orang kantoran doang soalnya. Bnyk yg kerja jam segini jg,0,0,in,@PT_Transjakarta jembatan gantung tutup? Apa gmn ya? Yg kerja bukan PNS sama orang kantoran doang soalnya. Bnyk yg kerja jam segini jg
1.86159E+18,Wed Nov 27 01:45:00 +0000 2024,PT_Transjakarta,"@nojichannn Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@nojichannn Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86159E+18,Wed Nov 27 01:44:15 +0000 2024,riri__potter,Min @PT_Transjakarta hari ini TJ mulai beroperasi jam berapa?,0,0,in,Min @PT_Transjakarta hari ini TJ mulai beroperasi jam berapa?
1.86159E+18,Wed Nov 27 01:43:37 +0000 2024,adistonggg,Kocak bgt bjir busway ga ada petugasnya minimal klo nyoblos ganti gantian gitu masuknya ini kan public transport😐😐😐 @PT_Transjakarta https://t.co/QmahsiSJCM,1,1,in,Kocak bgt bjir busway ga ada petugasnya minimal klo nyoblos ganti gantian gitu masuknya ini kan public transport😐😐😐 @PT_Transjakarta https://t.co/QmahsiSJCM
1.86159E+18,Wed Nov 27 01:41:44 +0000 2024,nojichannn,@PT_Transjakarta pemilu tutup kah tj ini???😭,0,0,in,@PT_Transjakarta pemilu tutup kah tj ini???😭
1.86159E+18,Wed Nov 27 01:41:35 +0000 2024,meiradianze,@floreays_ @discountfess Install apk Transjakarta aja kak terus daftar astrapay nanti pembayaran langsung dapet cashback kooo,0,0,in,@floreays_ @discountfess Install apk Transjakarta aja kak terus daftar astrapay nanti pembayaran langsung dapet cashback kooo
1.86159E+18,Wed Nov 27 01:41:28 +0000 2024,PT_Transjakarta,"@azwar_gobel Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@azwar_gobel Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86159E+18,Wed Nov 27 01:41:16 +0000 2024,PT_Transjakarta,"@yuqiwya Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu, Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ",0,0,in,@yuqiwya Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ
1.86159E+18,Wed Nov 27 01:40:34 +0000 2024,PT_Transjakarta,"@F0RYJH Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@F0RYJH Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86159E+18,Wed Nov 27 01:39:31 +0000 2024,vvip1a,"@PT_Transjakarta Harusnya SELASA,26 NOVEMBER,SEHARI SEBELUMNYA,UMUMIN DI HALTE² PAKAI PENGERAS SUARA,KALAU RABU 27 NOVEMBER OPERASI MULAI JAM 9.JADI,CUSTOMER BISA TAU.MANFAATINLAH PENGERAS SUARA JUGA UNTUK INFO PERUBAHAN² JADWAL OPERASI ESOKNYA,SEPERTI PERUBAHAN OPERASI PILKADA MUNDUR JAM 9.",0,0,in,@PT_Transjakarta Harusnya SELASA26 NOVEMBERSEHARI SEBELUMNYAUMUMIN DI HALTE² PAKAI PENGERAS SUARAKALAU RABU 27 NOVEMBER OPERASI MULAI JAM 9.JADICUSTOMER BISA TAU.MANFAATINLAH PENGERAS SUARA JUGA UNTUK INFO PERUBAHAN² JADWAL OPERASI ESOKNYASEPERTI PERUBAHAN OPERASI PILKADA MUNDUR JAM 9.
1.86159E+18,Wed Nov 27 01:37:13 +0000 2024,azwar_gobel,@PT_Transjakarta min rute 5F kp.melayu tn.abang yg naik dr st.tebet Hari ini beroperasi kah? Atau tidak Krn libur pilkada?,0,0,in,@PT_Transjakarta min rute 5F kp.melayu tn.abang yg naik dr st.tebet Hari ini beroperasi kah? Atau tidak Krn libur pilkada?
1.86158E+18,Wed Nov 27 01:36:26 +0000 2024,PT_Transjakarta,"@113letter Hai Kak, bisa di bantu alamat lengkap tujuannya atau bisa download aplikasi TJ: Transjakarta di Playstore/Appstore untuk menggunakan fitur perencanaan perjalanan dan tracking posisi bus ya Kak. Terima kasih ^NR",0,0,in,@113letter Hai Kak bisa di bantu alamat lengkap tujuannya atau bisa download aplikasi TJ: Transjakarta di Playstore/Appstore untuk menggunakan fitur perencanaan perjalanan dan tracking posisi bus ya Kak. Terima kasih ^NR
1.86158E+18,Wed Nov 27 01:35:27 +0000 2024,YupiDT,@PT_Transjakarta kartu jaklingko bisa untuk commuter Line kah?,0,0,in,@PT_Transjakarta kartu jaklingko bisa untuk commuter Line kah?
1.86158E+18,Wed Nov 27 01:34:56 +0000 2024,taesanflip,"@PT_Transjakarta min mau nanya, 4k hari ini beroperasi kan ya?",0,0,in,@PT_Transjakarta min mau nanya 4k hari ini beroperasi kan ya?
1.86158E+18,Wed Nov 27 01:34:48 +0000 2024,vvip1a,"@PT_Transjakarta @mmrshnda12 Sungguh keputusan yang kurang BIJAKSANA,TiDAK MEMIKIRKAN KEPENTINGAN WARGA yang nyoblos jauh,masak baru operasi jam 9.Saya nyoblos di jakarta lain,transit bway 3x,jaklingko 1x,belum jalan kaki ke TPS,nyampe tempat TPS sdh siang, perkiraan jam 11an,kiranya Pilkada belum selesai.",0,0,in,@PT_Transjakarta @mmrshnda12 Sungguh keputusan yang kurang BIJAKSANATiDAK MEMIKIRKAN KEPENTINGAN WARGA yang nyoblos jauhmasak baru operasi jam 9.Saya nyoblos di jakarta laintransit bway 3xjaklingko 1xbelum jalan kaki ke TPSnyampe tempat TPS sdh siang perkiraan jam 11ankiranya Pilkada belum selesai.
1.86158E+18,Wed Nov 27 01:32:26 +0000 2024,113letter,@PT_Transjakarta min mau nanya dari Puskesmas Kebayoran Lama bisa naik TJ ke Bintaro nggak? Rute 8E itu lewat deket Puskesmas Kebayoran Lama kah? Terima kasih,0,0,in,@PT_Transjakarta min mau nanya dari Puskesmas Kebayoran Lama bisa naik TJ ke Bintaro nggak? Rute 8E itu lewat deket Puskesmas Kebayoran Lama kah? Terima kasih
1.86158E+18,Wed Nov 27 01:32:08 +0000 2024,PT_Transjakarta,"@generasi_analog Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu, Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ",0,0,in,@generasi_analog Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ
1.86158E+18,Wed Nov 27 01:30:06 +0000 2024,PT_Transjakarta,"@goldenchild10_ Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@goldenchild10_ Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86158E+18,Wed Nov 27 01:28:56 +0000 2024,PT_Transjakarta,"@Syahrulkai_ Pagi kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD",0,0,in,@Syahrulkai_ Pagi kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD
1.86158E+18,Wed Nov 27 01:26:33 +0000 2024,goldenchild10_,"@PT_Transjakarta min 4C, 5M, 1A beroperasi normal kan???",0,0,in,@PT_Transjakarta min 4C 5M 1A beroperasi normal kan???
1.86158E+18,Wed Nov 27 01:25:32 +0000 2024,nandomonerae,@PT_Transjakarta Infoinnya dari malem atau sore klo kaya gini 😭😭,0,1,in,@PT_Transjakarta Infoinnya dari malem atau sore klo kaya gini 😭😭
1.86158E+18,Wed Nov 27 01:22:11 +0000 2024,yuqiwya,@PT_Transjakarta min jak85 beroperasi seperti biasa kah?,0,0,in,@PT_Transjakarta min jak85 beroperasi seperti biasa kah?
1.86158E+18,Wed Nov 27 01:20:06 +0000 2024,Catatan_ali7,@ariarjiwinata02 @PerkasaHabsyah @PT_Transjakarta Coba ke koridor 96,0,0,in,@ariarjiwinata02 @PerkasaHabsyah @PT_Transjakarta Coba ke koridor 96
1.86158E+18,Wed Nov 27 01:19:17 +0000 2024,PT_Transjakarta,"@PerkasaHabsyah Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu, Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ",0,0,in,@PerkasaHabsyah Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ
1.86158E+18,Wed Nov 27 01:18:13 +0000 2024,Syahrulkai_,"Min @PT_Transjakarta hari mulai operasional pukul berapa ya? Hampir setengah jam nunggu enggak ada yang lewat, baik itu feeder maupun mikrotrans.",0,0,in,Min @PT_Transjakarta hari mulai operasional pukul berapa ya? Hampir setengah jam nunggu enggak ada yang lewat baik itu feeder maupun mikrotrans.
1.86158E+18,Wed Nov 27 01:17:21 +0000 2024,PT_Transjakarta,"@hongvelydidi Hallo kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD",0,0,in,@hongvelydidi Hallo kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD
1.86158E+18,Wed Nov 27 01:17:17 +0000 2024,ariarjiwinata02,"@PerkasaHabsyah @PT_Transjakarta Min @PT_Transjakarta mohon ketahui, amirul kami jangan sampai dibuat menunggu!! Hilang karomah yg akan dirasakan oleh transjkt🤲",1,0,in,@PerkasaHabsyah @PT_Transjakarta Min @PT_Transjakarta mohon ketahui amirul kami jangan sampai dibuat menunggu!! Hilang karomah yg akan dirasakan oleh transjkt🤲
1.86158E+18,Wed Nov 27 01:16:42 +0000 2024,generasi_analog,@PT_Transjakarta  kok hari ini jam 08:00 gak ada mesin tap di halte cibubur junction?,0,0,in,@PT_Transjakarta  kok hari ini jam 08:00 gak ada mesin tap di halte cibubur junction?
1.86158E+18,Wed Nov 27 01:15:57 +0000 2024,rio_1105,@PT_Transjakarta Orang yang mau kerja jadi terhambat karena informasi yang ga jelas.. https://t.co/hKQLfSRnCi,0,0,in,@PT_Transjakarta Orang yang mau kerja jadi terhambat karena informasi yang ga jelas.. https://t.co/hKQLfSRnCi
1.86158E+18,Wed Nov 27 01:15:05 +0000 2024,PT_Transjakarta,"@sweetykacchan Pagi kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD",0,0,in,@sweetykacchan Pagi kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Terima kasih ^MD
1.86158E+18,Wed Nov 27 01:14:59 +0000 2024,hongvelydidi,@PT_Transjakarta halo min ini trans beroperasi jam berapa ya ? Soalnya gak ada pemberitahuan ini penumpang numpuk lama bgt,0,0,in,@PT_Transjakarta halo min ini trans beroperasi jam berapa ya ? Soalnya gak ada pemberitahuan ini penumpang numpuk lama bgt
1.86158E+18,Wed Nov 27 01:14:31 +0000 2024,PT_Transjakarta,"@phuwinstarr Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR",0,0,in,@phuwinstarr Pagi Kak. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta untuk mengetauhi informasi terkait operasional Layanan Transjakarta. Terima kasih ^NR
1.86158E+18,Wed Nov 27 01:14:19 +0000 2024,PT_Transjakarta,@laviesblue Hai kak. Tersedia bus stop Puskesmas kelapa gading dengan rute 12P : JIS - St.LRT Pegangsaan Dua. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^LM,0,0,in,@laviesblue Hai kak. Tersedia bus stop Puskesmas kelapa gading dengan rute 12P : JIS - St.LRT Pegangsaan Dua. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^LM
1.86158E+18,Wed Nov 27 01:14:11 +0000 2024,rio_1105,"@PT_Transjakarta Beroperasi normal tapi ga di kasih tau kalau start jam 9? Saya yang jalan dari pagi jadi harus mengubah rute, banyak pengguna juga mengalami hal serupa,mau berdalih karena ga mendownload aplikasi? Jgn malah jualan dong",0,0,in,@PT_Transjakarta Beroperasi normal tapi ga di kasih tau kalau start jam 9? Saya yang jalan dari pagi jadi harus mengubah rute banyak pengguna juga mengalami hal serupamau berdalih karena ga mendownload aplikasi? Jgn malah jualan dong
1.86158E+18,Wed Nov 27 01:11:48 +0000 2024,sweetykacchan,min jak 48A beroperasi ga yaa? @PT_Transjakarta,0,0,in,min jak 48A beroperasi ga yaa? @PT_Transjakarta
1.86158E+18,Wed Nov 27 01:10:04 +0000 2024,okegasallin,@PerkasaHabsyah @PT_Transjakarta semua bang karena pilkada jadi emang beroperasi mulai pukul 9,1,0,in,@PerkasaHabsyah @PT_Transjakarta semua bang karena pilkada jadi emang beroperasi mulai pukul 9
1.86158E+18,Wed Nov 27 01:07:41 +0000 2024,PT_Transjakarta,"@cookie14045 Hai kak. layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Mohon maaf atas ketidaknyamanannya. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^LM",0,0,in,@cookie14045 Hai kak. layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Mohon maaf atas ketidaknyamanannya. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^LM
1.86158E+18,Wed Nov 27 01:01:12 +0000 2024,PT_Transjakarta,"@angfendijhon Hai kak. Bisa menggunakan mikrotrans JAK 110A dari Terminal Pulo Gebang. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Tks^RJ",0,0,in,@angfendijhon Hai kak. Bisa menggunakan mikrotrans JAK 110A dari Terminal Pulo Gebang. Layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Tks^RJ
1.86157E+18,Wed Nov 27 00:56:07 +0000 2024,cookie14045,"Halo admin @PT_Transjakarta kemarin ada yang tanya langsung staff TJ, bus tetap beroperasi hari ini. Kenapa halte ini dipalang dan tidak ada bus lewat ya? https://t.co/hE0mHTnoCh",0,0,in,Halo admin @PT_Transjakarta kemarin ada yang tanya langsung staff TJ bus tetap beroperasi hari ini. Kenapa halte ini dipalang dan tidak ada bus lewat ya? https://t.co/hE0mHTnoCh
1.86157E+18,Wed Nov 27 00:54:51 +0000 2024,vthree_nuey,@PT_Transjakarta @dsrimulyati20 Ka mau tnya jaklingko beroperasi mulai jam brapa ya?,0,0,in,@PT_Transjakarta @dsrimulyati20 Ka mau tnya jaklingko beroperasi mulai jam brapa ya?
1.86157E+18,Wed Nov 27 00:40:41 +0000 2024,PT_Transjakarta,@tihaaw Pagi kak. Halte Pasar Senen dengan Halte Senen Sentral terhubung dengan JPO ya kak. Terima kasih ^MD,0,0,in,@tihaaw Pagi kak. Halte Pasar Senen dengan Halte Senen Sentral terhubung dengan JPO ya kak. Terima kasih ^MD
1.86157E+18,Wed Nov 27 00:38:27 +0000 2024,BintangElv7039,"@tihaaw @PT_Transjakarta Bukan, halte pasar senen itu berada di persimpangan pasar senen dan stasiun senen",0,0,in,@tihaaw @PT_Transjakarta Bukan halte pasar senen itu berada di persimpangan pasar senen dan stasiun senen
1.86157E+18,Wed Nov 27 00:37:02 +0000 2024,BintangElv7039,@tihaaw @PT_Transjakarta Silahkan naik koridor 14 rute pasar senen - JIS turun di JIEXPO. Khusus hari ini seluruh layanan Transjakarta beroperasi dari jam 09:00 pagi,0,0,in,@tihaaw @PT_Transjakarta Silahkan naik koridor 14 rute pasar senen - JIS turun di JIEXPO. Khusus hari ini seluruh layanan Transjakarta beroperasi dari jam 09:00 pagi
1.86157E+18,Wed Nov 27 00:35:11 +0000 2024,PT_Transjakarta,"@tihaaw Hai kak. Silakan naik dari halte Pasar Senen ya,Kak. Terima kasih ^LM",0,0,in,@tihaaw Hai kak. Silakan naik dari halte Pasar Senen yaKak. Terima kasih ^LM
1.86157E+18,Wed Nov 27 00:34:23 +0000 2024,PT_Transjakarta,"@gespurba Pagi Kak. Bisa naik rute 7C transit di halte Cawang Sentral naik rute 9C ya, lebih lengkapnya bisa download aplikasi TJ: Transjakarta di Playstore/Appstore untuk menggunakan fitur perencanaan perjalanan dan tracking posisi bus ya Kak. Terima kasih ^NR",0,0,in,@gespurba Pagi Kak. Bisa naik rute 7C transit di halte Cawang Sentral naik rute 9C ya lebih lengkapnya bisa download aplikasi TJ: Transjakarta di Playstore/Appstore untuk menggunakan fitur perencanaan perjalanan dan tracking posisi bus ya Kak. Terima kasih ^NR
1.86157E+18,Wed Nov 27 00:33:04 +0000 2024,gespurba,@PT_Transjakarta Min mohon info rute Cibubur Junction ke GBK. Terima kasih.,0,0,in,@PT_Transjakarta Min mohon info rute Cibubur Junction ke GBK. Terima kasih.
1.86157E+18,Wed Nov 27 00:26:21 +0000 2024,PT_Transjakarta,"@gitaafadh Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024, 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu, Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ",0,0,in,@gitaafadh Hai kak. Seluruh layanan Transjakarta pada hari Pemilihan Kepala Daerah (Pilkada) 2024 27 November 2024 beroperasi mulai pukul 09:00 WIB. Selamat menggunakan hak pilihmu Sahabat TiJe. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta. Terima kasih ^RJ
1.86157E+18,Wed Nov 27 00:25:31 +0000 2024,PT_Transjakarta,@sbnthy Pagi kak. Silakan naik Rute 1B turun di bus stop Taman Ria berpindah ke bus stop Lapangan Panahan naik Rute 8N tujuan Kebayoran dikenakan tarif kembali turun di bus stop Plaza Senayan 1. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^MD,0,0,in,@sbnthy Pagi kak. Silakan naik Rute 1B turun di bus stop Taman Ria berpindah ke bus stop Lapangan Panahan naik Rute 8N tujuan Kebayoran dikenakan tarif kembali turun di bus stop Plaza Senayan 1. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^MD
1.86157E+18,Wed Nov 27 00:24:35 +0000 2024,gitaafadh,@PT_Transjakarta pagi. Apakah hari ini jacklinggo 19 rute kp rambutan - pinang Ranti tidak beroperasi?,0,0,in,@PT_Transjakarta pagi. Apakah hari ini jacklinggo 19 rute kp rambutan - pinang Ranti tidak beroperasi?
